stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
7816,297,Pinhal,,41.2307416382443,-8.57250093073264,,,,
7817,298,TV Ardegães,,41.2288773288456,-8.56955292061973,,,,
7818,299,Prof. Augusto Rezende,,41.2279970702537,-8.56817780333435,,,,
7819,300,Ardegães,,41.2271126213597,-8.56677231666422,,,,
7820,222,Via Ardegães,,41.2242891389144,-8.56470002409601,,,,
7821,224,MaiaShopping,,41.220706812897,-8.56066147859938,,,,
7822,223,MaiaShopping,,41.2207344117503,-8.56075255304174,,,,
7823,0,Via Ardegães,,41.2242853100591,-8.564698933219,,,,
7824,564,Central Ardegães,,41.2258749946519,-8.56791533329329,,,,
7825,565,Largo de Ardegães,,41.224845057265,-8.56958685962635,,,,
7826,566,Fonte Novais,,41.2223743786899,-8.56837596627864,,,,
7827,567,Ponte de Ardegães,,41.2207897202659,-8.56983101587972,,,,
7828,568,Rebordãos,,41.2185807936075,-8.57082661627716,,,,
7829,569,Cruzeiro,,41.2163337567853,-8.57064281929624,,,,
7830,570,Central da Corga,,41.2142850204093,-8.57183849527852,,,,
7831,571,Centro Saúde,,41.21129651708,-8.5711568035566,,,,
7832,572,Meilão,,41.2096466421632,-8.57091021996689,,,,
7833,573,Côrga,,41.2097223704646,-8.57508035476367,,,,
7834,574,Águas Santas,,41.2102347627177,-8.57786854608979,,,,
7835,575,R. do Mosteiro,,41.2088131621687,-8.57966949875025,,,,
7836,576,António Santos,,41.2062959141183,-8.58344579980834,,,,
7837,577,Formigueiro,,41.2049459281801,-8.58709065204519,,,,
7838,578,Guadalupe,,41.2032544533669,-8.58717694496048,,,,
7839,582,Dr. Carlos Felgueiras,,41.2006855045162,-8.58310695895185,,,,
7840,583,5 de Outubro,,41.1996046510817,-8.58453909121594,,,,
7841,584,D  Dinis,,41.1979414753318,-8.58456271081509,,,,
7842,585,Vencedores,,41.196825524507,-8.58524422802862,,,,
7843,586,S. Gemil,,41.1942583085178,-8.58560778417798,,,,
7844,587,Paiol,,41.1931565906661,-8.58879426395146,,,,
7845,588,Dr. António Castro Meireles,,41.1911803618878,-8.59229422548908,,,,
7846,589,Cutamas,,41.1901953239441,-8.59171831755171,,,,
7847,590,António Simões,,41.1880436496941,-8.59074098714044,,,,
7848,591,Pedrouços de Baixo,,41.1864802591405,-8.5906982854104,,,,
7849,592,Junta Freguesia de Pedrouços,,41.1839532410048,-8.58986370728507,,,,
7850,593,Gonc. Mendes da Maia,,41.182066314204,-8.58768985614131,,,,
7851,594,Areosa,,41.1813551725765,-8.58467223718921,,,,
7852,601,Areosa - Costa Cabral,,41.1806730004432,-8.58344555863318,,,,
7853,602,Alto Areosa,,41.1785098046755,-8.58425822051436,,,,
7854,603,António Coelho,,41.1776616211035,-8.58486867764478,,,,
7855,604,Santa Justa,,41.1746453229065,-8.5865135142545,,,,
7856,605,Centro Saude,,41.1719650934685,-8.58786298617266,,,,
7857,606,Conde Ferreira,,41.1695838292518,-8.58959337308649,,,,
7858,607,Luis Woodhouse,,41.1682569808995,-8.59179806843608,,,,
7859,608,Silva Tapada,,41.1673602456605,-8.59351523468001,,,,
7860,609,Pires de Lima,,41.1661782510283,-8.59718834751902,,,,
7861,610,Combatentes,,41.1651626883405,-8.59967798301011,,,,
7862,611,Perpetuo Socorro,,41.1621575124127,-8.60375971350542,,,,
7863,612,Marquês,,41.1612800183334,-8.60477086170472,,,,
7864,613,Doze Casas,,41.1585386674621,-8.60454602567195,,,,
7865,614,Fontinha,,41.1552948018236,-8.60468119254266,,,,
7866,615,Jornal Noticias,,41.1535294126353,-8.60730118319939,,,,
7867,616,Praça da República,,41.1540506709443,-8.61202081215058,,,,
7868,616,Praça da República,,41.1540506709443,-8.61202081215058,,,,
7869,617,Jornal de Noticias,,41.1535252358781,-8.60773993572432,,,,
7870,618,Fontinha,,41.1562697401311,-8.60464218634791,,,,
7871,619,Doze Casas,,41.1592629137863,-8.6045055608346,,,,
7872,620,Marquês,,41.1608316034681,-8.60424644075693,,,,
7873,621,Perpetuo Socorro,,41.163044472692,-8.60262324538693,,,,
7874,622,Combatentes,,41.1646795294404,-8.60048096921783,,,,
7875,623,Pires de Lima,,41.1661250090956,-8.5973677099105,,,,
7876,624,Silva Tapada,,41.1672621819431,-8.59371136115927,,,,
7877,625,Luis Woodhouse,,41.1685515070126,-8.59133145596078,,,,
7878,626,Conde FerreIra,,41.169539273474,-8.58964628374964,,,,
7879,627,Centro de Saude,,41.1723997094184,-8.58758679509044,,,,
7880,628,Santa Justa,,41.1754569008713,-8.5861175172025,,,,
7881,629,António Coelho,,41.1774868825963,-8.58497522827977,,,,
7882,630,Alto da Areosa,,41.1787532833194,-8.58411182929746,,,,
7883,631,Areosa - Costa Cabral,,41.1805072871432,-8.58350079823439,,,,
7884,633,Areosa,,41.1811552304572,-8.58459280738225,,,,
7885,634,Enxurreiras,,41.1801934060376,-8.58839806611431,,,,
7886,635,Junta de Freguesia,,41.1838900633845,-8.58990334861745,,,,
7887,636,Pedrouços - Bombeiros,,41.1857844248386,-8.5886591420813,,,,
7888,637,Pedrouços - Cemitério,,41.1888427030021,-8.58895720160924,,,,
7889,638,Cutamas,,41.1902326526614,-8.59177677430583,,,,
7890,639,António Castro Meireles,,41.1911745917165,-8.59230299631427,,,,
7891,640,Paiol,,41.1931440577237,-8.58881448774476,,,,
7892,6410,S. Gemil,,41.1942729565469,-8.58559489372299,,,,
7893,642,Vencedores,,41.1967740400303,-8.58519498268191,,,,
7894,643,D. Dinis,,41.1978861582785,-8.58455876009132,,,,
7895,644,5 de Outubro,,41.1996106266791,-8.58447893708847,,,,
7896,645,Dr. Carlos Felgueiras,,41.2008078009999,-8.58312363466433,,,,
7897,579,Guadalupe,,41.2029297359199,-8.58735663695493,,,,
7898,580,Formigueiro,,41.2048564131638,-8.58705846763538,,,,
7899,581,António Santos,,41.2063905786804,-8.58344168311857,,,,
7900,646,R. do Mosteiro,,41.2086561869134,-8.57990275253816,,,,
7901,647,Águas Santas,,41.2102632317275,-8.57784278811314,,,,
7902,648,Corga,,41.2096431600051,-8.5749334871407,,,,
7903,649,Calvário,,41.2091244355982,-8.57350238624365,,,,
7904,650,Meilão,,41.2096893664653,-8.57090118262718,,,,
7993,651,Centro Saude,,41.2113607838859,-8.57119046661413,,,,
7994,652,Central da Corga,,41.2142357078496,-8.57178290712476,,,,
7995,653,Cruzeiro,,41.2162482461239,-8.57068764155878,,,,
7996,654,Rebordãos,,41.2185243482218,-8.57079839414799,,,,
7997,655,Ardegães Ponte,,41.2208229770448,-8.56975711079095,,,,
7998,656,Fonte de Novais,,41.2224609136643,-8.56843627761287,,,,
7999,657,Largo de Ardegães,,41.2249997436994,-8.56957189228982,,,,
8000,658,Central Ardegães,,41.2258930408434,-8.56788501530539,,,,
8109,1,Vilar de Luz,,41.2768239416786,-8.52558703275246,,,,
8110,2,Borralhas,,41.2776276483194,-8.52744031137185,,,,
8111,3,Camposa,,41.2708526974833,-8.53438697450209,,,,
8112,4,Horizonte,,41.2731788178259,-8.5390271347251,,,,
8113,5,Tv Horizonte,,41.2750794530727,-8.54293372406609,,,,
8114,6,Tv Fonte Leite,,41.2769224636589,-8.54788019494,,,,
8115,7,Estação (S. Romão),,41.2794187620745,-8.55278753299224,,,,
8116,8,Seixal,,41.2792196607708,-8.55475389328095,,,,
8117,9,Cegonheira,,41.2809426905418,-8.55963437034598,,,,
8118,10,Mamoa,,41.2830883927891,-8.56450588022201,,,,
8119,11,Igreja (S. Romão),,41.2835164499261,-8.56669651406531,,,,
8120,12,Pereiró,,41.2837567984651,-8.57440787270995,,,,
8121,13,Biqueira,,41.284089302161,-8.57731975020247,,,,
8122,14,Casal,,41.2830031597213,-8.58164020268226,,,,
8123,15,Monte Soeiro,,41.2826691306337,-8.58371129349667,,,,
8124,16,Nossa Senhora Lurdes,,41.275946841901,-8.57796716658132,,,,
8125,17,Igreja S. Mamede Coronado,,41.2753581382697,-8.57356508340656,,,,
8126,18,Covelo,,41.2728224567666,-8.57415631946988,,,,
8127,19,Parque de Jogos,,41.2709271339462,-8.57454582157274,,,,
8128,20,Feira Nova,,41.2696458442892,-8.57483958520043,,,,
8129,21,Ensino,,41.2665484414719,-8.57477267680704,,,,
8130,22,Monte,,41.2652997152552,-8.57459265569326,,,,
8131,23,Trinaterra,,41.2636026879264,-8.57496013061848,,,,
8132,24,Terra Cavada,,41.2592484274504,-8.57897222044498,,,,
8133,25,Cavadinha,,41.2581077661871,-8.58044846449266,,,,
8134,26,Sá,,41.2559410157887,-8.58261782924797,,,,
8135,27,Junta Freguesia Silva Escura,,41.2526521435636,-8.58317534093302,,,,
8136,28,Taim,,41.2509775711669,-8.58322323338591,,,,
8137,29,Alvaro Moutinho das Neves,,41.247646520538,-8.58518318386697,,,,
8138,30,Devesa,,41.2452153154099,-8.58601416891277,,,,
8139,31,Carvalho,,41.2422642217985,-8.58653278157078,,,,
8140,32,Igreja Nogueira,,41.2385993169037,-8.58728484455805,,,,
8141,33,General Carmona,,41.2402675242638,-8.58983211502394,,,,
8142,34,Estádio Municipal,,41.2405143870508,-8.59127103506354,,,,
8143,35,União Nogueirense,,41.2392011820895,-8.59229273163491,,,,
8144,36,Dr. Augusto Martins,,41.2361225250658,-8.59185843970395,,,,
8145,37,Barroso,,41.2347329588978,-8.58839865041376,,,,
8146,38,Rio,,41.2303630077163,-8.58752450846505,,,,
8147,39,Sidónio Pais,,41.2269575720455,-8.58878964870272,,,,
8148,40,Codiçais,,41.2241903661596,-8.58950018345445,,,,
8149,41,Conchas,,41.221224670249,-8.59065876928138,,,,
8150,42,Arroteia,,41.21837491326,-8.59195105738535,,,,
8151,43,Vessada,,41.2158878141086,-8.59318805716027,,,,
8152,44,Milheiros,,41.2139440264414,-8.59426858652076,,,,
8153,45,Agra,,41.212446271405,-8.59445602404355,,,,
8154,46,1º Maio,,41.2105622054652,-8.59570127632955,,,,
8155,47,Rod. Gonçalves Lage Oeste,,41.206535341389,-8.59701407799823,,,,
8156,48,Terramonte,,41.2043320982234,-8.59664842472012,,,,
8157,49,Parada,,41.2025580958239,-8.59620528817139,,,,
8158,50,Leonardo Coimbra,,41.1991119049855,-8.59979242329928,,,,
8159,51,Henrique Bravo,,41.1958124365662,-8.60113972086116,,,,
8160,52,Laranjeiras,,41.1953238168994,-8.60489676960317,,,,
8161,53,Igreja (S. M. Infesta),,41.1933813960655,-8.61036625334812,,,,
8162,54,S. Mamede,,41.192277848139,-8.61143670849404,,,,
8163,55,Mercado,,41.1904198914593,-8.61185664631744,,,,
8164,56,Flores,,41.1875752701785,-8.61260633133179,,,,
8165,57,Telheiro,,41.1861347655968,-8.61301015856356,,,,
8166,58,Amial,,41.1840162286713,-8.6133416788371,,,,
8167,59,Azenha - Amial,,41.1815739659478,-8.61361850983919,,,,
8168,60,Berlengas,,41.1793805863799,-8.6139009354285,,,,
8169,61,Telheira,,41.1772470628879,-8.61409682298063,,,,
8170,62,Carlos Amarante,,41.1752301962195,-8.61367867188627,,,,
8171,63,Cintura Interna,,41.173738455753,-8.61316101020091,,,,
8172,64,Arca D`Água,,41.1707890988225,-8.61285966060849,,,,
8173,65,Centro Sausde,,41.168113826948,-8.61222076740286,,,,
8174,66,Vale Formoso,,41.1658829639981,-8.61131427041646,,,,
8175,67,Constituição,,41.1641667210056,-8.61100453223548,,,,
8176,68,Hospital Sta. Maria,,41.1603999708966,-8.61165353412948,,,,
8177,69,Lapa,,41.157005787623,-8.61289383060388,,,,
8178,70,Praça da República,,41.1545243525416,-8.61330179843469,,,,
8179,71,Trindade,,41.1523601493984,-8.6100423371672,,,,
8180,73,Aliados,,41.1481117104541,-8.61127663080097,,,,
8181,74,Guilherme Gomes Fernandes,,41.1477122182091,-8.61461360015458,,,,
8182,75,Carmo,,41.1472460442296,-8.61690584397816,,,,
8183,76,Corodaria,,41.1449279941706,-8.61669101362063,,,,
8184,77,Aliados,,41.1475461519386,-8.61099293684646,,,,
8185,79,Trindade - Metro,,41.1516719206008,-8.60959840108433,,,,
8186,80,João das Regras,,41.1552487900924,-8.61175054198266,,,,
8187,81,Lapa,,41.1568114906336,-8.61245018444043,,,,
8188,82,Hospital Santa Maria,,41.1605532777561,-8.61161722283893,,,,
8189,83,Constituição,,41.1641104268159,-8.61100786596999,,,,
8190,84,Vale Formoso,,41.1661230927047,-8.61140839888973,,,,
8191,85,Centro Saude,,41.1691002306504,-8.61262821893004,,,,
8192,86,Arca D`Água,,41.1709629793248,-8.61283730291092,,,,
8193,87,Cintura Interna,,41.1739304561438,-8.61322842923368,,,,
8194,88,Carlos Amarante,,41.175253711085,-8.61368691710092,,,,
8195,89,Telheira,,41.1778766561864,-8.6140639361784,,,,
8196,90,Berlengas,,41.1800520694982,-8.61382269547565,,,,
8197,91,Azenha - Amial,,41.18261254803,-8.61348535510207,,,,
8198,92,Telheiro,,41.1845642289968,-8.61324862654581,,,,
8199,93,Flores,,41.1876188971939,-8.61259337485493,,,,
8200,94,Mercado,,41.1911685228071,-8.61164516185972,,,,
8201,95,S. Mamede,,41.1924856689714,-8.6114257687583,,,,
8202,96,Igreja (S. Mamede Infesta),,41.1936513906843,-8.6086623543117,,,,
8203,97,Laranjeiras,,41.1952098092525,-8.60520055152237,,,,
8204,98,Henriqe Bravo,,41.1957041484135,-8.60126943070467,,,,
8205,99,Leonardo Coimbra,,41.1992122597179,-8.59975700303959,,,,
8206,100,Parada,,41.2018446211114,-8.59613464984506,,,,
8207,101,Terramonte,,41.2043621106199,-8.59665580453943,,,,
8208,102,Gonçalves Lage Oeste,,41.2070292040422,-8.59677444110071,,,,
8209,103,1º Maio,,41.2105799888405,-8.59568823493803,,,,
8210,104,Agra,,41.212495255862,-8.59447235171016,,,,
8211,105,Milheirós,,41.2140000670579,-8.59425088899091,,,,
8212,106,Vessada,,41.2159374664079,-8.59316430992409,,,,
8213,107,Arroteia,,41.2184331466426,-8.59194492703398,,,,
8214,1080,Conchas,,41.2212736067069,-8.59060538327672,,,,
8215,109,Codiçais,,41.2241413967754,-8.58950555853897,,,,
8216,110,Sidóno Pais,,41.2267874822316,-8.58881132700544,,,,
8217,111,Rio,,41.2305163064378,-8.58741777866439,,,,
8218,112,Barroso,,41.2354133664526,-8.5877566543658,,,,
8219,113,Igreja Nogueira,,41.2387800666265,-8.58726141249181,,,,
8220,114,Carvalho,,41.2423385807699,-8.58652333828057,,,,
8221,115,Devesa,,41.2451621698231,-8.58602682310326,,,,
8222,116,Alvaro Moutinho das Neves,,41.2479789968907,-8.58497790235643,,,,
8223,117,Taim,,41.2509969029964,-8.58321622534195,,,,
8224,118,Junta Freguesia Silva Escura,,41.2525741330874,-8.58315427866567,,,,
8225,119,Sá,,41.2559144533631,-8.58263047829623,,,,
8226,120,Cavadinha,,41.2580693662014,-8.5804980652772,,,,
8227,121,Terra Cavada,,41.2591898266039,-8.57904823080954,,,,
8228,122,Trinaterra,,41.2636186256874,-8.57494787053826,,,,
8229,123,Monte,,41.2652458989434,-8.57458404553124,,,,
8230,124,Ensino,,41.2667195475754,-8.57478783609035,,,,
8231,125,Feira Nova,,41.2697079253365,-8.57482716844138,,,,
8232,126,Parque de Jogos,,41.2710293621478,-8.57451855977643,,,,
8233,127,Covelo,,41.2731598595099,-8.57408774813175,,,,
8234,128,Igreja S. Mamede Coronado,,41.2755370758616,-8.57349934951619,,,,
8235,129,Nossa Senhora Lurdes,,41.2759542813817,-8.57797915220379,,,,
8236,0,Monte Soeiro,,41.2827028891045,-8.58372687408792,,,,
8237,131,Casal,,41.28300587928,-8.58159577903022,,,,
